gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
98337473				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6139PointCountFR50_IO72																	PRESENT																							2000-06-01		153	153	2000	6	1												NORTH_AMERICA				US	California			Convict Creek									37.61439	-118.8395																																																		Turdus migratorius Linnaeus, 1766								Animalia	Chordata	Aves	Passeriformes		Turdidae				Turdus	Turdus			migratorius			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:28.799Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	9510564	9510564	1	44	212	729	5290	2490714		9510564	Turdus migratorius	Turdus migratorius Linnaeus, 1766	Turdus migratorius		DWC_ARCHIVE	2025-02-26T00:51:28.799Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98337472				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6139PointCountFR50_IO310																	PRESENT																							1998-06-27		178	178	1998	6	27												NORTH_AMERICA				US	California			Convict Creek									37.61439	-118.8395																																																		Turdus migratorius Linnaeus, 1766								Animalia	Chordata	Aves	Passeriformes		Turdidae				Turdus	Turdus			migratorius			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:26.342Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	9510564	9510564	1	44	212	729	5290	2490714		9510564	Turdus migratorius	Turdus migratorius Linnaeus, 1766	Turdus migratorius		DWC_ARCHIVE	2025-02-26T00:51:26.342Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98337471				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6139PointCountFR50_IO15																	PRESENT																							1998-06-05		156	156	1998	6	5												NORTH_AMERICA				US	California			Convict Creek									37.61439	-118.8395																																																		Turdus migratorius Linnaeus, 1766								Animalia	Chordata	Aves	Passeriformes		Turdidae				Turdus	Turdus			migratorius			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:30.175Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	9510564	9510564	1	44	212	729	5290	2490714		9510564	Turdus migratorius	Turdus migratorius Linnaeus, 1766	Turdus migratorius		DWC_ARCHIVE	2025-02-26T00:51:30.175Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98337470				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6139PointCountFR50_IO12																	PRESENT																							1998-06-05		156	156	1998	6	5												NORTH_AMERICA				US	California			Convict Creek									37.61439	-118.8395																																																		Turdus migratorius Linnaeus, 1766								Animalia	Chordata	Aves	Passeriformes		Turdidae				Turdus	Turdus			migratorius			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:26.375Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	9510564	9510564	1	44	212	729	5290	2490714		9510564	Turdus migratorius	Turdus migratorius Linnaeus, 1766	Turdus migratorius		DWC_ARCHIVE	2025-02-26T00:51:26.375Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321025				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6164PointCountVCP2541																	PRESENT																							2003-06-23		174	174	2003	6	23												NORTH_AMERICA				US	California			Convict Creek									37.61457	-118.83101																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:24.689Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:24.689Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321024				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6164PointCountVCP2534																	PRESENT																							2003-06-12		163	163	2003	6	12												NORTH_AMERICA				US	California			Convict Creek									37.61457	-118.83101																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:28.517Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:28.517Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321023				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6164PointCountVCP2525																	PRESENT																							2002-06-17		168	168	2002	6	17												NORTH_AMERICA				US	California			Convict Creek									37.61457	-118.83101																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:26.049Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:26.049Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321022				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6164PointCountVCP2524																	PRESENT																							2002-06-17		168	168	2002	6	17												NORTH_AMERICA				US	California			Convict Creek									37.61457	-118.83101																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:29.897Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:29.897Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321021				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6164PointCountVCP2519																	PRESENT																							2002-06-03		154	154	2002	6	3												NORTH_AMERICA				US	California			Convict Creek									37.61457	-118.83101																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:26.087Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:26.087Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321020				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6163PointCountVCP2542																	PRESENT																							2003-06-23		174	174	2003	6	23												NORTH_AMERICA				US	California			Convict Creek									37.61448	-118.83383																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:24.689Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:24.689Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321019				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6162PointCountVCP2546																	PRESENT																							2003-06-23		174	174	2003	6	23												NORTH_AMERICA				US	California			Convict Creek									37.61435	-118.83666																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:26.049Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:26.049Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321018				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6162PointCountVCP2543																	PRESENT																							2003-06-23		174	174	2003	6	23												NORTH_AMERICA				US	California			Convict Creek									37.61435	-118.83666																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:29.897Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:29.897Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321017				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6162PointCountVCP2542																	PRESENT																							2003-06-23		174	174	2003	6	23												NORTH_AMERICA				US	California			Convict Creek									37.61435	-118.83666																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:26.087Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:26.087Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321016				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6162PointCountVCP2534																	PRESENT																							2003-06-12		163	163	2003	6	12												NORTH_AMERICA				US	California			Convict Creek									37.61435	-118.83666																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:24.689Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:24.689Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321015				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6162PointCountVCP25310																	PRESENT																							2003-06-12		163	163	2003	6	12												NORTH_AMERICA				US	California			Convict Creek									37.61435	-118.83666																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:28.517Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:28.517Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321014				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6162PointCountVCP2526																	PRESENT																							2002-06-17		168	168	2002	6	17												NORTH_AMERICA				US	California			Convict Creek									37.61435	-118.83666																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:26.049Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:26.049Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321013				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6162PointCountVCP2525																	PRESENT																							2002-06-17		168	168	2002	6	17												NORTH_AMERICA				US	California			Convict Creek									37.61435	-118.83666																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:29.897Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:29.897Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321012				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6162PointCountVCP2517																	PRESENT																							2002-06-03		154	154	2002	6	3												NORTH_AMERICA				US	California			Convict Creek									37.61435	-118.83666																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:26.086Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:26.086Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321002				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6139PointCountVCP2543																	PRESENT																							2003-06-23		174	174	2003	6	23												NORTH_AMERICA				US	California			Convict Creek									37.61439	-118.8395																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:24.689Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:24.689Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321001				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6139PointCountVCP2542																	PRESENT																							2003-06-23		174	174	2003	6	23												NORTH_AMERICA				US	California			Convict Creek									37.61439	-118.8395																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:28.517Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:28.517Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98321000				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6139PointCountVCP2541																	PRESENT																							2003-06-23		174	174	2003	6	23												NORTH_AMERICA				US	California			Convict Creek									37.61439	-118.8395																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:26.049Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:26.049Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
98320999				CC0_1_0									PRBO	PRBO-PC			OBSERVATION					UPOW6139PointCountVCP2534																	PRESENT																							2003-06-12		163	163	2003	6	12												NORTH_AMERICA				US	California			Convict Creek									37.61439	-118.8395																																																		Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			864c8736-f762-11e1-a439-00145eb45e9a	US	2025-02-26T00:51:28.517Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-26T00:51:28.517Z	2025-02-26T00:30:58.863Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
